genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
10407.12637,Hepatitis B virus BOL585,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Partial,BOL585,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-26T00:00:00Z,18207274,NA,,,,NA,AB365444,,,,,,NA,NA,1,762,48.88305,1,762,NA,NA,NA,1,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-08T19:16:10.024Z,2021-01-08T19:16:10.024Z
10407.12657,Hepatitis B virus BOL71,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,BOL71,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2008-06-21T00:00:00Z,18207274,NA,,,,NA,AB365448,,,,,,NA,NA,1,3217,49.04955,1,3217,NA,NA,NA,1,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-08T19:16:10.961Z,2021-01-08T19:16:10.961Z
10407.12664,Hepatitis B virus BOL93,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,BOL93,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2008-06-21T00:00:00Z,18207274,NA,,,,NA,AB365449,,,,,,NA,NA,1,3215,49.05014,1,3215,NA,NA,NA,1,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-08T19:16:13.941Z,2021-01-08T19:16:13.941Z
10407.2649,Hepatitis B virus HBV-BL592,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,HBV-BL592,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2010-02-09T00:00:00Z,16328135,NA,,,,NA,AB166850,,,,,,NA,NA,1,3215,49.11353,1,3215,NA,NA,NA,3,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-08T15:52:30.911Z,2021-01-08T15:52:30.911Z
10407.4247,Hepatitis B virus HBV-BL597,NA,10407,10239;2559587;2732397;2732409;2732514;2732515;10404;10405;10407,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Blubervirales;Hepadnaviridae;Orthohepadnavirus;Hepatitis B virus,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,Complete,HBV-BL597,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2006-03-09T00:00:00Z,16328135,NA,,,,NA,AB214516,,,,,,NA,NA,1,3215,49.300156,1,3215,NA,NA,NA,3,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-08T16:28:05.188Z,2021-01-08T16:28:05.188Z
45221.25,Latino mammarenavirus MARU 10924,NA,45221,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;45221,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Latino mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Latino mammarenavirus,Complete,MARU 10924,,NA,,,L,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Reference,,2018-08-13T00:00:00Z,18602020,NA,PRJNA485481,,GCA_000875205.1,NA,NC_010760,NCBI,,,,,NA,NA,1,7174,38.0959,1,7174,NA,NA,NA,2,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,"NCBI Virus RefSeqs The NCBI RefSeq project leverages the data submitted to the International Nucleotide Sequence Database Collaboration (INSDC) against a combination of computational, manual curation, and collaboration to produce a standard set of stable, non-redundant reference sequences. In general, only one complete RefSeq genome is created for each viral species. Occasionally multiple RefSeq records are created within a given viral species to reflect well defined genotypes or important laboratory and/or wild strains. Also, a separate RefSeq record is created for each segment in segmented viral genomes. Often the first genome submitted to INSDC databases is chosen as a RefSeq, but when possible, preference is given to sequences from strains or isolates of practical importance and/or well-annotated sequences.",2021-01-23T22:35:55.955Z,2021-01-23T22:35:55.955Z
11628.41,Machupo mammarenavirus OBT2102,NA,11628,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;11628,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Machupo mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Machupo mammarenavirus,Complete,OBT2102,Not Applicable,NA,Not Applicable,,L,,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:Not Applicable,,NA,,,2017-03-25T00:00:00Z,,NA,PRJNA257008,SAMN04363498,,NA,KU978791,MRIGlobal,,Illumina HiSeq1500,7553.48x,Trimmomatic v. 0.32; SGA v. 0.10.13;,NA,NA,1,7195,40.750523,1,7195,NA,NA,NA,2,NA,NA,NA,NA,,human,,NA,NA,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,Bolivian hemorrhagic fever,Human,,"missing, V+2",NA,lab_host:Vero cells,"The purpose of this BioProject is to prepare high quality genome sequences of various human, animal, and plant pathogens that will support microbial forensics, biosurveillance and public health",2021-01-23T19:57:28.088Z,2021-01-23T19:57:28.088Z
11628.48,Machupo mammarenavirus OBT2102,NA,11628,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;11628,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Machupo mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Machupo mammarenavirus,Complete,OBT2102,Not Applicable,NA,Not Applicable,,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:Not Applicable,,NA,,,2017-03-25T00:00:00Z,,NA,PRJNA257008,SAMN04363498,,NA,KU978798,MRIGlobal,,Illumina HiSeq1500,7553.48x,Trimmomatic v. 0.32; SGA v. 0.10.13;,NA,NA,1,3465,43.145744,1,3465,NA,NA,NA,2,NA,NA,NA,NA,,human,,NA,NA,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,Bolivian hemorrhagic fever,Human,,"missing, V+2",NA,lab_host:Vero cells,"The purpose of this BioProject is to prepare high quality genome sequences of various human, animal, and plant pathogens that will support microbial forensics, biosurveillance and public health",2021-01-23T19:59:30.457Z,2021-01-23T19:59:30.457Z
45221.47,Latino mammarenavirus MARU 10924,NA,45221,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653394;45221,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Latino mammarenavirus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,Latino mammarenavirus,Complete,MARU 10924,,NA,,,L,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2008-08-14T00:00:00Z,18602020,NA,,,GCA_000875205.1,NA,EU627612,,,,,,NA,NA,1,7174,38.0959,1,7174,NA,NA,NA,2,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2021-01-24T02:53:31.756Z,2021-01-24T02:53:31.756Z
54290.358,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013186,,,,,,NA,NA,1,781,62.355953,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:37:43.564Z,2020-12-26T17:37:43.564Z
54290.359,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013187,,,,,,NA,NA,1,779,62.644417,1,779,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:37:45.121Z,2020-12-26T17:37:45.121Z
54290.361,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013188,,,,,,NA,NA,1,779,62.387676,1,779,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:37:45.741Z,2020-12-26T17:37:45.741Z
54290.36,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013189,,,,,,NA,NA,1,780,62.94872,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:37:45.684Z,2020-12-26T17:37:45.684Z
54290.363,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10488194,NA,,,,NA,AB013190,,,,,,NA,NA,1,780,61.794872,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:48.588Z,2020-12-26T17:39:48.588Z
54290.362,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10488194,NA,,,,NA,AB013191,,,,,,NA,NA,1,780,63.71795,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:47.388Z,2020-12-26T17:39:47.388Z
54290.365,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013192,,,,,,NA,NA,1,781,62.483994,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:50.183Z,2020-12-26T17:39:50.183Z
54290.364,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013193,,,,,,NA,NA,1,780,62.307693,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:49.137Z,2020-12-26T17:39:49.137Z
54290.366,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10488194,NA,,,,NA,AB013194,,,,,,NA,NA,1,781,61.331627,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:50.528Z,2020-12-26T17:39:50.528Z
54290.367,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10488194,NA,,,,NA,AB013195,,,,,,NA,NA,1,781,62.355953,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:50.419Z,2020-12-26T17:39:50.419Z
54290.368,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10488194,NA,,,,NA,AB013196,,,,,,NA,NA,1,782,62.659847,1,782,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:52.677Z,2020-12-26T17:39:52.677Z
54290.369,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013197,,,,,,NA,NA,1,780,62.179485,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:39:52.456Z,2020-12-26T17:39:52.456Z
54290.37,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013198,,,,,,NA,NA,1,784,61.862244,1,784,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:53.607Z,2020-12-26T17:41:53.607Z
54290.371,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013199,,,,,,NA,NA,1,780,61.923077,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:56.139Z,2020-12-26T17:41:56.139Z
54290.372,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013200,,,,,,NA,NA,1,780,61.923077,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:55.809Z,2020-12-26T17:41:55.809Z
54290.373,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013201,,,,,,NA,NA,1,780,62.692307,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:55.468Z,2020-12-26T17:41:55.468Z
54290.374,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013202,,,,,,NA,NA,1,781,61.587708,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:57.036Z,2020-12-26T17:41:57.036Z
54290.375,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,10074558,NA,,,,NA,AB013203,,,,,,NA,NA,1,780,62.307693,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:58.843Z,2020-12-26T17:41:58.843Z
54290.376,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013204,,,,,,NA,NA,1,780,62.307693,1,780,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:41:59.454Z,2020-12-26T17:41:59.454Z
54290.377,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013205,,,,,,NA,NA,1,781,61.971832,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:42:00.203Z,2020-12-26T17:42:00.203Z
54290.378,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013206,,,,,,NA,NA,1,781,61.971832,1,781,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:44:01.118Z,2020-12-26T17:44:01.118Z
54290.379,GB virus C,NA,54290,10239;2559587;2732396;2732406;2732462;2732545;11050;1307799;1985356;54290,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Pegivirus;Pegivirus C;GB virus C,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Pegivirus,Pegivirus C,Partial,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,2016-07-25T00:00:00Z,,NA,,,,NA,AB013207,,,,,,NA,NA,1,784,61.35204,1,784,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,,,,,NA,,,2020-12-26T17:44:02.534Z,2020-12-26T17:44:02.534Z
